innings,batting_team,bowling_team,overs_completed,wickets_fallen,current_score,current_run_rate,remaining_overs,wickets_in_hand,target,runs_required,balls_remaining,required_run_rate,pressure_index,final_score,winner
2,Mumbai Indians,Chennai Super Kings,9.7,8,70,8.99,10.3,2,71,1,61,0.1,0.0111,126,Mumbai Indians
1,Rajasthan Royals,Mumbai Indians,9.5,0,58,6.18,10.5,10,0,0,63,0.0,0.0,133,Mumbai Indians
2,Mumbai Indians,Rajasthan Royals,7.5,6,71,9.48,12.5,4,134,63,75,5.04,0.5316,171,Mumbai Indians
1,Delhi Capitals,Punjab Kings,7.8,8,71,9.18,12.2,2,0,0,73,0.0,0.0,157,Delhi Capitals
2,Punjab Kings,Delhi Capitals,13.1,1,87,6.67,6.9,9,158,71,41,10.29,1.5427,130,Delhi Capitals
1,Chennai Super Kings,Sunrisers Hyderabad,14.2,6,133,9.42,5.8,4,0,0,34,0.0,0.0,181,Chennai Super Kings
2,Sunrisers Hyderabad,Chennai Super Kings,16.6,6,147,8.89,3.4,4,182,35,20,10.29,1.1575,167,Chennai Super Kings
1,Rajasthan Royals,Delhi Capitals,16.1,7,112,6.98,3.9,3,0,0,23,0.0,0.0,131,Rajasthan Royals
2,Delhi Capitals,Rajasthan Royals,17.0,3,87,5.17,3.0,7,132,45,18,15.0,2.9014,102,Rajasthan Royals
1,Chennai Super Kings,Kolkata Knight Riders,9.9,9,73,7.39,10.1,1,0,0,60,0.0,0.0,115,Kolkata Knight Riders
2,Kolkata Knight Riders,Chennai Super Kings,10.6,1,95,9.05,9.4,9,116,21,56,2.23,0.2464,171,Kolkata Knight Riders
1,Chennai Super Kings,Kolkata Knight Riders,6.3,8,48,7.66,13.7,2,0,0,82,0.0,0.0,119,Kolkata Knight Riders
2,Kolkata Knight Riders,Chennai Super Kings,16.9,0,119,9.08,3.1,10,120,1,18,0.32,0.0352,148,Kolkata Knight Riders
1,Sunrisers Hyderabad,Punjab Kings,7.8,7,48,6.18,12.2,3,0,0,73,0.0,0.0,110,Punjab Kings
2,Punjab Kings,Sunrisers Hyderabad,5.4,3,53,9.9,14.6,7,111,58,87,3.97,0.401,168,Punjab Kings
1,Delhi Capitals,Punjab Kings,18.0,6,95,5.3,2.0,4,0,0,12,0.0,0.0,104,Delhi Capitals
2,Punjab Kings,Delhi Capitals,6.7,7,39,5.94,13.3,3,105,66,79,4.96,0.835,104,Delhi Capitals
1,Punjab Kings,Chennai Super Kings,7.1,0,65,9.2,12.9,10,0,0,77,0.0,0.0,194,Punjab Kings
2,Chennai Super Kings,Punjab Kings,13.4,0,86,6.45,6.6,10,195,109,39,16.52,2.5612,132,Punjab Kings
1,Royal Challengers Bangalore,Delhi Capitals,17.8,8,137,7.7,2.2,2,0,0,13,0.0,0.0,150,Royal Challengers Bangalore
2,Delhi Capitals,Royal Challengers Bangalore,18.1,7,82,4.57,1.9,3,151,69,11,36.32,7.9475,88,Royal Challengers Bangalore
1,Delhi Capitals,Chennai Super Kings,10.8,6,60,5.56,9.2,4,0,0,55,0.0,0.0,98,Chennai Super Kings
2,Chennai Super Kings,Delhi Capitals,11.9,0,98,10.47,8.1,10,99,1,48,0.12,0.0115,183,Chennai Super Kings
1,Royal Challengers Bangalore,Sunrisers Hyderabad,6.4,3,47,7.41,13.6,7,0,0,81,0.0,0.0,127,Royal Challengers Bangalore
2,Sunrisers Hyderabad,Royal Challengers Bangalore,14.9,1,83,5.58,5.1,9,128,45,30,8.82,1.5806,107,Royal Challengers Bangalore
1,Delhi Capitals,Sunrisers Hyderabad,9.0,3,74,8.3,11.0,7,0,0,66,0.0,0.0,153,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Delhi Capitals,16.2,6,144,8.94,3.8,4,154,10,22,2.63,0.2942,167,Sunrisers Hyderabad
1,Sunrisers Hyderabad,Royal Challengers Bangalore,8.2,3,59,7.31,11.8,7,0,0,70,0.0,0.0,128,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Sunrisers Hyderabad,8.9,8,81,9.12,11.1,2,129,48,66,4.32,0.4737,153,Royal Challengers Bangalore
1,Sunrisers Hyderabad,Mumbai Indians,19.2,2,116,6.06,0.8,8,0,0,4,0.0,0.0,121,Mumbai Indians
2,Mumbai Indians,Sunrisers Hyderabad,13.9,3,121,9.55,6.1,7,122,1,36,0.16,0.0168,175,Mumbai Indians
1,Sunrisers Hyderabad,Rajasthan Royals,6.4,1,46,7.22,13.6,9,0,0,81,0.0,0.0,142,Sunrisers Hyderabad
2,Rajasthan Royals,Sunrisers Hyderabad,16.6,1,83,5.0,3.4,9,143,60,20,17.65,3.53,98,Sunrisers Hyderabad
1,Kolkata Knight Riders,Delhi Capitals,19.5,2,122,6.3,0.5,8,0,0,3,0.0,0.0,125,Delhi Capitals
2,Delhi Capitals,Kolkata Knight Riders,14.5,1,125,10.43,5.5,9,126,1,33,0.18,0.0173,185,Delhi Capitals
1,Royal Challengers Bangalore,Rajasthan Royals,12.7,9,78,6.22,7.3,1,0,0,43,0.0,0.0,106,Rajasthan Royals
2,Rajasthan Royals,Royal Challengers Bangalore,14.2,5,94,6.69,5.8,5,107,13,34,2.24,0.3348,120,Rajasthan Royals
1,Royal Challengers Bangalore,Sunrisers Hyderabad,11.3,1,102,9.05,8.7,9,0,0,52,0.0,0.0,166,Royal Challengers Bangalore
2,Sunrisers Hyderabad,Royal Challengers Bangalore,8.2,9,77,9.43,11.8,1,167,90,70,7.63,0.8091,152,Royal Challengers Bangalore
1,Chennai Super Kings,Sunrisers Hyderabad,9.2,0,89,9.77,10.8,10,0,0,64,0.0,0.0,182,Chennai Super Kings
2,Sunrisers Hyderabad,Chennai Super Kings,6.0,6,37,6.24,14.0,4,183,146,84,10.43,1.6715,98,Chennai Super Kings
1,Chennai Super Kings,Mumbai Indians,19.5,9,151,7.76,0.5,1,0,0,3,0.0,0.0,154,Mumbai Indians
2,Mumbai Indians,Chennai Super Kings,13.7,6,130,9.5,6.3,4,155,25,37,3.97,0.4179,175,Mumbai Indians
1,Mumbai Indians,Sunrisers Hyderabad,19.2,3,126,6.58,0.8,7,0,0,4,0.0,0.0,130,Mumbai Indians
2,Sunrisers Hyderabad,Mumbai Indians,7.7,8,42,5.51,12.3,2,131,89,73,7.24,1.314,83,Mumbai Indians
1,Sunrisers Hyderabad,Kolkata Knight Riders,15.4,1,114,7.46,4.6,9,0,0,27,0.0,0.0,148,Sunrisers Hyderabad
2,Kolkata Knight Riders,Sunrisers Hyderabad,6.1,8,33,5.57,13.9,2,149,116,83,8.35,1.4991,89,Sunrisers Hyderabad
1,Punjab Kings,Chennai Super Kings,15.7,7,124,7.9,4.3,3,0,0,25,0.0,0.0,150,Punjab Kings
2,Chennai Super Kings,Punjab Kings,8.6,2,46,5.37,11.4,8,151,105,68,9.21,1.7151,95,Punjab Kings
1,Royal Challengers Bangalore,Kolkata Knight Riders,8.0,6,44,5.62,12.0,4,0,0,72,0.0,0.0,103,Kolkata Knight Riders
2,Kolkata Knight Riders,Royal Challengers Bangalore,10.2,3,90,8.9,9.8,7,104,14,58,1.43,0.1607,169,Kolkata Knight Riders
1,Sunrisers Hyderabad,Mumbai Indians,9.3,7,47,5.06,10.7,3,0,0,64,0.0,0.0,89,Mumbai Indians
2,Mumbai Indians,Sunrisers Hyderabad,16.6,7,89,7.13,3.4,3,90,1,20,0.29,0.0407,108,Mumbai Indians
1,Mumbai Indians,Chennai Super Kings,7.8,9,58,7.55,12.2,1,0,0,73,0.0,0.0,110,Chennai Super Kings
2,Chennai Super Kings,Mumbai Indians,18.2,4,110,7.22,1.8,6,111,1,10,0.56,0.0776,120,Chennai Super Kings
1,Delhi Capitals,Kolkata Knight Riders,17.9,4,174,9.73,2.1,6,0,0,12,0.0,0.0,193,Delhi Capitals
2,Kolkata Knight Riders,Delhi Capitals,10.9,3,82,7.57,9.1,7,194,112,54,12.31,1.6262,136,Delhi Capitals
1,Kolkata Knight Riders,Delhi Capitals,10.3,6,73,7.16,9.7,4,0,0,58,0.0,0.0,119,Delhi Capitals
2,Delhi Capitals,Kolkata Knight Riders,5.0,4,37,7.45,15.0,6,120,83,90,5.53,0.7423,142,Delhi Capitals
1,Sunrisers Hyderabad,Punjab Kings,14.5,4,114,7.91,5.5,6,0,0,33,0.0,0.0,153,Punjab Kings
2,Punjab Kings,Sunrisers Hyderabad,12.8,3,127,9.95,7.2,7,154,27,43,3.75,0.3769,197,Punjab Kings
1,Rajasthan Royals,Royal Challengers Bangalore,10.9,7,71,6.53,9.1,3,0,0,54,0.0,0.0,117,Rajasthan Royals
2,Royal Challengers Bangalore,Rajasthan Royals,8.0,7,44,5.54,12.0,3,118,74,72,6.17,1.1137,93,Rajasthan Royals
1,Kolkata Knight Riders,Mumbai Indians,10.7,8,66,6.26,9.3,2,0,0,55,0.0,0.0,106,Mumbai Indians
2,Mumbai Indians,Kolkata Knight Riders,9.8,1,74,7.6,10.2,9,107,33,61,3.24,0.4263,159,Mumbai Indians
1,Chennai Super Kings,Mumbai Indians,14.6,9,103,7.1,5.4,1,0,0,32,0.0,0.0,127,Mumbai Indians
2,Mumbai Indians,Chennai Super Kings,8.9,3,88,9.89,11.1,7,128,40,66,3.6,0.364,175,Mumbai Indians
1,Chennai Super Kings,Sunrisers Hyderabad,12.2,5,92,7.58,7.8,5,0,0,46,0.0,0.0,139,Chennai Super Kings
2,Sunrisers Hyderabad,Chennai Super Kings,13.6,8,78,5.8,6.4,2,140,62,38,9.69,1.6707,103,Chennai Super Kings
1,Mumbai Indians,Rajasthan Royals,15.3,8,72,4.75,4.7,2,0,0,28,0.0,0.0,88,Rajasthan Royals
2,Rajasthan Royals,Mumbai Indians,13.5,0,83,6.19,6.5,10,89,6,39,0.92,0.1486,123,Rajasthan Royals
1,Punjab Kings,Mumbai Indians,14.8,9,83,5.65,5.2,1,0,0,31,0.0,0.0,100,Mumbai Indians
2,Mumbai Indians,Punjab Kings,16.0,6,100,9.26,4.0,4,101,1,24,0.25,0.027,127,Mumbai Indians
1,Kolkata Knight Riders,Punjab Kings,8.5,9,62,7.33,11.5,1,0,0,69,0.0,0.0,109,Punjab Kings
2,Punjab Kings,Kolkata Knight Riders,14.0,2,106,7.62,6.0,8,110,4,36,0.67,0.0879,149,Punjab Kings
1,Delhi Capitals,Rajasthan Royals,12.2,1,104,8.6,7.8,9,0,0,46,0.0,0.0,163,Rajasthan Royals
2,Rajasthan Royals,Delhi Capitals,17.5,4,163,10.42,2.5,6,164,1,15,0.4,0.0384,182,Rajasthan Royals
1,Kolkata Knight Riders,Punjab Kings,17.1,8,77,4.52,2.9,2,0,0,17,0.0,0.0,85,Punjab Kings
2,Punjab Kings,Kolkata Knight Riders,14.8,6,85,9.47,5.2,4,86,1,31,0.19,0.0201,127,Punjab Kings
1,Chennai Super Kings,Kolkata Knight Riders,14.9,5,119,8.01,5.1,5,0,0,30,0.0,0.0,156,Kolkata Knight Riders
2,Kolkata Knight Riders,Chennai Super Kings,14.8,5,135,9.18,5.2,5,157,22,31,4.23,0.4608,176,Kolkata Knight Riders
1,Chennai Super Kings,Mumbai Indians,10.6,6,97,9.23,9.4,4,0,0,56,0.0,0.0,168,Chennai Super Kings
2,Mumbai Indians,Chennai Super Kings,17.5,1,132,7.55,2.5,9,169,37,15,14.8,1.9603,153,Chennai Super Kings
1,Kolkata Knight Riders,Mumbai Indians,5.9,6,33,5.67,14.1,4,0,0,84,0.0,0.0,95,Kolkata Knight Riders
2,Mumbai Indians,Kolkata Knight Riders,13.7,9,59,4.36,6.3,1,96,37,37,5.87,1.3463,77,Kolkata Knight Riders
1,Chennai Super Kings,Royal Challengers Bangalore,15.5,1,85,5.52,4.5,9,0,0,27,0.0,0.0,111,Chennai Super Kings
2,Royal Challengers Bangalore,Chennai Super Kings,14.0,0,78,5.61,6.0,10,112,34,36,5.67,1.0107,107,Chennai Super Kings
1,Punjab Kings,Delhi Capitals,18.7,2,117,6.31,1.3,8,0,0,7,0.0,0.0,124,Delhi Capitals
2,Delhi Capitals,Punjab Kings,17.0,1,124,9.37,3.0,9,125,1,18,0.33,0.0352,152,Delhi Capitals
1,Rajasthan Royals,Mumbai Indians,17.0,8,92,5.47,3.0,2,0,0,18,0.0,0.0,102,Rajasthan Royals
2,Mumbai Indians,Rajasthan Royals,13.8,0,73,5.32,6.2,10,103,30,37,4.84,0.9098,102,Rajasthan Royals
1,Sunrisers Hyderabad,Delhi Capitals,17.6,7,108,6.16,2.4,3,0,0,14,0.0,0.0,118,Sunrisers Hyderabad
2,Delhi Capitals,Sunrisers Hyderabad,6.3,3,37,5.89,13.7,7,119,82,82,5.99,1.017,116,Sunrisers Hyderabad
1,Royal Challengers Bangalore,Rajasthan Royals,15.6,2,118,7.57,4.4,8,0,0,26,0.0,0.0,148,Rajasthan Royals
2,Rajasthan Royals,Royal Challengers Bangalore,16.9,4,148,9.11,3.1,6,149,1,18,0.32,0.0351,170,Rajasthan Royals
1,Mumbai Indians,Delhi Capitals,16.8,5,97,5.79,3.2,5,0,0,19,0.0,0.0,114,Mumbai Indians
2,Delhi Capitals,Mumbai Indians,16.9,2,87,5.17,3.1,8,115,28,18,9.03,1.7466,101,Mumbai Indians
1,Mumbai Indians,Royal Challengers Bangalore,11.4,0,74,6.56,8.6,10,0,0,51,0.0,0.0,132,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Mumbai Indians,12.4,7,126,10.2,7.6,3,133,7,45,0.92,0.0902,176,Royal Challengers Bangalore
1,Royal Challengers Bangalore,Delhi Capitals,13.0,6,85,6.59,7.0,4,0,0,42,0.0,0.0,118,Delhi Capitals
2,Delhi Capitals,Royal Challengers Bangalore,16.8,6,118,8.19,3.2,4,119,1,19,0.31,0.0379,136,Delhi Capitals
1,Sunrisers Hyderabad,Delhi Capitals,8.9,0,91,10.3,11.1,10,0,0,66,0.0,0.0,199,Sunrisers Hyderabad
2,Delhi Capitals,Sunrisers Hyderabad,9.9,8,82,8.38,10.1,2,200,118,60,11.68,1.3938,147,Sunrisers Hyderabad
1,Chennai Super Kings,Royal Challengers Bangalore,17.3,0,170,9.85,2.7,10,0,0,16,0.0,0.0,194,Chennai Super Kings
2,Royal Challengers Bangalore,Chennai Super Kings,15.6,3,142,9.12,4.4,7,195,53,26,12.05,1.3213,174,Chennai Super Kings
1,Kolkata Knight Riders,Chennai Super Kings,6.7,7,38,5.68,13.3,3,0,0,79,0.0,0.0,86,Chennai Super Kings
2,Chennai Super Kings,Kolkata Knight Riders,9.6,7,85,8.9,10.4,3,87,2,62,0.19,0.0213,160,Chennai Super Kings
1,Delhi Capitals,Kolkata Knight Riders,9.8,6,92,9.45,10.2,4,0,0,61,0.0,0.0,157,Delhi Capitals
2,Kolkata Knight Riders,Delhi Capitals,12.2,8,54,4.44,7.8,2,158,104,46,13.33,3.0023,76,Delhi Capitals
1,Delhi Capitals,Punjab Kings,6.1,1,55,9.09,13.9,9,0,0,83,0.0,0.0,176,Punjab Kings
2,Punjab Kings,Delhi Capitals,5.9,0,53,9.11,14.1,10,177,124,84,8.79,0.9649,190,Punjab Kings
1,Kolkata Knight Riders,Delhi Capitals,12.5,3,108,8.64,7.5,7,0,0,45,0.0,0.0,173,Kolkata Knight Riders
2,Delhi Capitals,Kolkata Knight Riders,16.6,9,91,5.5,3.4,1,174,83,20,24.41,4.4382,102,Kolkata Knight Riders
1,Rajasthan Royals,Mumbai Indians,16.2,1,170,10.51,3.8,9,0,0,22,0.0,0.0,209,Rajasthan Royals
2,Mumbai Indians,Rajasthan Royals,6.6,1,65,9.88,13.4,9,210,145,80,10.82,1.0951,176,Rajasthan Royals
1,Mumbai Indians,Sunrisers Hyderabad,11.0,8,82,7.54,9.0,2,0,0,54,0.0,0.0,132,Mumbai Indians
2,Sunrisers Hyderabad,Mumbai Indians,6.2,7,33,5.38,13.8,3,133,100,82,7.25,1.3476,79,Mumbai Indians
1,Mumbai Indians,Royal Challengers Bangalore,15.6,5,75,4.86,4.4,5,0,0,26,0.0,0.0,94,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Mumbai Indians,17.5,7,94,9.69,2.5,3,95,1,15,0.4,0.0413,109,Royal Challengers Bangalore
1,Delhi Capitals,Royal Challengers Bangalore,17.8,3,153,8.62,2.2,7,0,0,13,0.0,0.0,171,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Delhi Capitals,12.2,7,122,10.01,7.8,3,172,50,46,6.41,0.6404,172,Royal Challengers Bangalore
1,Punjab Kings,Delhi Capitals,18.2,7,128,7.07,1.8,3,0,0,10,0.0,0.0,138,Delhi Capitals
2,Delhi Capitals,Punjab Kings,6.0,6,60,10.06,14.0,4,139,79,84,5.64,0.5606,182,Delhi Capitals
1,Kolkata Knight Riders,Punjab Kings,5.9,8,43,7.43,14.1,2,0,0,84,0.0,0.0,125,Punjab Kings
2,Punjab Kings,Kolkata Knight Riders,17.3,1,125,9.08,2.7,9,126,1,16,0.37,0.0407,150,Punjab Kings
1,Kolkata Knight Riders,Delhi Capitals,14.3,7,100,7.03,5.7,3,0,0,34,0.0,0.0,131,Delhi Capitals
2,Delhi Capitals,Kolkata Knight Riders,18.2,5,131,9.78,1.8,5,132,1,10,0.56,0.0573,146,Delhi Capitals
1,Rajasthan Royals,Chennai Super Kings,10.7,8,71,6.72,9.3,2,0,0,55,0.0,0.0,109,Rajasthan Royals
2,Chennai Super Kings,Rajasthan Royals,17.6,5,95,5.43,2.4,5,110,15,14,6.25,1.151,107,Rajasthan Royals
1,Delhi Capitals,Sunrisers Hyderabad,19.1,1,186,9.77,0.9,9,0,0,5,0.0,0.0,194,Delhi Capitals
2,Sunrisers Hyderabad,Delhi Capitals,17.0,4,72,4.25,3.0,6,195,123,18,41.0,9.6471,83,Delhi Capitals
1,Chennai Super Kings,Mumbai Indians,17.4,7,89,5.14,2.6,3,0,0,15,0.0,0.0,99,Chennai Super Kings
2,Mumbai Indians,Chennai Super Kings,7.1,7,40,5.68,12.9,3,100,60,77,4.65,0.8187,97,Chennai Super Kings
1,Sunrisers Hyderabad,Chennai Super Kings,9.5,2,65,6.86,10.5,8,0,0,63,0.0,0.0,136,Sunrisers Hyderabad
2,Chennai Super Kings,Sunrisers Hyderabad,11.4,9,90,7.93,8.6,1,137,47,51,5.47,0.6898,129,Sunrisers Hyderabad
1,Rajasthan Royals,Mumbai Indians,14.4,7,83,5.82,5.6,3,0,0,33,0.0,0.0,110,Mumbai Indians
2,Mumbai Indians,Rajasthan Royals,15.7,0,110,9.73,4.3,10,111,1,25,0.23,0.0236,155,Mumbai Indians
1,Mumbai Indians,Delhi Capitals,17.1,8,93,5.46,2.9,2,0,0,17,0.0,0.0,103,Delhi Capitals
2,Delhi Capitals,Mumbai Indians,7.3,6,52,7.13,12.7,4,104,52,76,4.09,0.5736,115,Delhi Capitals
1,Royal Challengers Bangalore,Sunrisers Hyderabad,15.1,8,98,6.54,4.9,2,0,0,29,0.0,0.0,123,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Royal Challengers Bangalore,13.3,1,123,10.13,6.7,9,124,1,40,0.15,0.0148,189,Sunrisers Hyderabad
1,Kolkata Knight Riders,Delhi Capitals,10.1,9,51,5.07,9.9,1,0,0,59,0.0,0.0,85,Kolkata Knight Riders
2,Delhi Capitals,Kolkata Knight Riders,7.4,9,33,4.55,12.6,1,86,53,75,4.21,0.9253,74,Kolkata Knight Riders
1,Kolkata Knight Riders,Mumbai Indians,18.1,0,176,9.77,1.9,10,0,0,11,0.0,0.0,196,Kolkata Knight Riders
2,Mumbai Indians,Kolkata Knight Riders,7.1,4,51,7.3,12.9,6,197,146,77,11.32,1.5507,138,Kolkata Knight Riders
1,Sunrisers Hyderabad,Mumbai Indians,7.3,7,45,6.27,12.7,3,0,0,76,0.0,0.0,108,Mumbai Indians
2,Mumbai Indians,Sunrisers Hyderabad,18.0,2,108,9.07,2.0,8,109,1,12,0.5,0.0551,124,Mumbai Indians
1,Rajasthan Royals,Royal Challengers Bangalore,8.7,6,57,6.59,11.3,4,0,0,67,0.0,0.0,120,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Rajasthan Royals,15.9,0,120,10.63,4.1,10,121,1,24,0.24,0.0226,165,Royal Challengers Bangalore
1,Sunrisers Hyderabad,Delhi Capitals,12.5,3,118,9.44,7.5,7,0,0,45,0.0,0.0,175,Sunrisers Hyderabad
2,Delhi Capitals,Sunrisers Hyderabad,14.4,1,107,7.47,5.6,9,176,69,33,12.32,1.6493,151,Sunrisers Hyderabad
1,Chennai Super Kings,Punjab Kings,19.1,1,188,9.85,0.9,9,0,0,5,0.0,0.0,197,Chennai Super Kings
2,Punjab Kings,Chennai Super Kings,7.6,1,37,4.96,12.4,9,198,161,74,12.98,2.6169,104,Chennai Super Kings
1,Royal Challengers Bangalore,Sunrisers Hyderabad,8.8,8,59,6.76,11.2,2,0,0,67,0.0,0.0,107,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Royal Challengers Bangalore,19.3,4,107,6.83,0.7,6,108,1,4,1.43,0.2094,112,Sunrisers Hyderabad
1,Mumbai Indians,Sunrisers Hyderabad,6.8,6,39,5.75,13.2,4,0,0,79,0.0,0.0,96,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Mumbai Indians,11.3,6,93,8.26,8.7,4,97,4,52,0.46,0.0557,140,Sunrisers Hyderabad
1,Mumbai Indians,Delhi Capitals,6.5,9,49,7.55,13.5,1,0,0,81,0.0,0.0,116,Delhi Capitals
2,Delhi Capitals,Mumbai Indians,18.3,4,116,7.97,1.7,6,117,1,10,0.59,0.074,128,Delhi Capitals
1,Mumbai Indians,Chennai Super Kings,8.2,2,66,8.13,11.8,8,0,0,70,0.0,0.0,166,Mumbai Indians
2,Chennai Super Kings,Mumbai Indians,15.3,7,87,5.73,4.7,3,167,80,28,17.02,2.9703,107,Mumbai Indians
1,Kolkata Knight Riders,Sunrisers Hyderabad,15.5,3,112,7.27,4.5,7,0,0,27,0.0,0.0,143,Kolkata Knight Riders
2,Sunrisers Hyderabad,Kolkata Knight Riders,18.7,6,130,6.98,1.3,4,144,14,7,10.77,1.543,137,Kolkata Knight Riders
1,Mumbai Indians,Royal Challengers Bangalore,18.4,5,133,7.27,1.6,5,0,0,9,0.0,0.0,142,Mumbai Indians
2,Royal Challengers Bangalore,Mumbai Indians,17.5,4,123,7.08,2.5,6,143,20,15,8.0,1.1299,138,Mumbai Indians
1,Punjab Kings,Sunrisers Hyderabad,17.1,1,134,7.86,2.9,9,0,0,17,0.0,0.0,154,Punjab Kings
2,Sunrisers Hyderabad,Punjab Kings,16.2,1,100,6.21,3.8,9,155,55,22,14.47,2.3301,124,Punjab Kings
1,Mumbai Indians,Delhi Capitals,6.1,1,64,10.62,13.9,9,0,0,83,0.0,0.0,211,Mumbai Indians
2,Delhi Capitals,Mumbai Indians,14.0,8,99,7.13,6.0,2,212,113,36,18.83,2.641,127,Mumbai Indians
1,Kolkata Knight Riders,Royal Challengers Bangalore,5.9,3,52,8.92,14.1,7,0,0,84,0.0,0.0,147,Kolkata Knight Riders
2,Royal Challengers Bangalore,Kolkata Knight Riders,17.2,0,111,6.47,2.8,10,148,37,16,13.21,2.0417,127,Kolkata Knight Riders
1,Punjab Kings,Sunrisers Hyderabad,9.1,9,53,5.92,10.9,1,0,0,65,0.0,0.0,90,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Punjab Kings,10.5,5,70,6.74,9.5,5,91,21,57,2.21,0.3279,119,Sunrisers Hyderabad
1,Delhi Capitals,Royal Challengers Bangalore,17.0,7,128,7.53,3.0,3,0,0,18,0.0,0.0,145,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Delhi Capitals,9.2,9,88,9.6,10.8,1,146,58,64,5.37,0.5594,146,Royal Challengers Bangalore
1,Rajasthan Royals,Kolkata Knight Riders,17.8,8,69,3.9,2.2,2,0,0,13,0.0,0.0,74,Kolkata Knight Riders
2,Kolkata Knight Riders,Rajasthan Royals,17.7,8,74,6.49,2.3,2,75,1,13,0.43,0.0663,85,Kolkata Knight Riders
1,Punjab Kings,Chennai Super Kings,6.9,6,57,8.38,13.1,4,0,0,78,0.0,0.0,142,Punjab Kings
2,Chennai Super Kings,Punjab Kings,11.1,1,61,5.51,8.9,9,143,82,53,9.21,1.6715,106,Punjab Kings
1,Rajasthan Royals,Punjab Kings,19.0,0,111,5.89,1.0,10,0,0,6,0.0,0.0,116,Punjab Kings
2,Punjab Kings,Rajasthan Royals,5.1,7,42,8.36,14.9,3,117,75,89,5.03,0.6017,129,Punjab Kings
1,Rajasthan Royals,Royal Challengers Bangalore,16.2,3,106,6.6,3.8,7,0,0,22,0.0,0.0,129,Rajasthan Royals
2,Royal Challengers Bangalore,Rajasthan Royals,9.3,6,63,6.81,10.7,4,130,67,64,6.26,0.9192,115,Rajasthan Royals
1,Chennai Super Kings,Sunrisers Hyderabad,5.2,6,42,8.19,14.8,4,0,0,88,0.0,0.0,133,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Chennai Super Kings,11.7,7,104,8.93,8.3,3,134,30,49,3.61,0.4043,153,Sunrisers Hyderabad
1,Sunrisers Hyderabad,Punjab Kings,16.1,0,123,7.68,3.9,10,0,0,23,0.0,0.0,155,Sunrisers Hyderabad
2,Punjab Kings,Sunrisers Hyderabad,7.4,8,35,4.74,12.6,2,156,121,75,9.6,2.0253,72,Sunrisers Hyderabad
1,Rajasthan Royals,Punjab Kings,14.2,9,118,8.34,5.8,1,0,0,34,0.0,0.0,144,Rajasthan Royals
2,Punjab Kings,Rajasthan Royals,7.1,5,56,8.02,12.9,5,145,89,77,6.9,0.8603,135,Rajasthan Royals
1,Delhi Capitals,Kolkata Knight Riders,6.7,3,64,9.69,13.3,7,0,0,79,0.0,0.0,177,Delhi Capitals
2,Kolkata Knight Riders,Delhi Capitals,17.8,8,80,4.5,2.2,2,178,98,13,44.55,9.9,87,Delhi Capitals
1,Chennai Super Kings,Rajasthan Royals,10.0,4,85,8.54,10.0,6,0,0,60,0.0,0.0,149,Chennai Super Kings
2,Rajasthan Royals,Chennai Super Kings,10.7,8,69,6.48,9.3,2,150,81,55,8.71,1.3441,115,Chennai Super Kings
1,Sunrisers Hyderabad,Punjab Kings,6.4,7,37,5.9,13.6,3,0,0,81,0.0,0.0,97,Punjab Kings
2,Punjab Kings,Sunrisers Hyderabad,10.4,3,97,9.81,9.6,7,98,1,57,0.1,0.0102,179,Punjab Kings
1,Sunrisers Hyderabad,Royal Challengers Bangalore,19.1,8,134,7.02,0.9,2,0,0,5,0.0,0.0,139,Royal Challengers Bangalore
2,Royal Challengers Bangalore,Sunrisers Hyderabad,17.3,6,129,7.51,2.7,4,140,11,16,4.07,0.5419,145,Royal Challengers Bangalore
1,Mumbai Indians,Rajasthan Royals,13.6,9,100,7.37,6.4,1,0,0,38,0.0,0.0,128,Mumbai Indians
2,Rajasthan Royals,Mumbai Indians,10.7,4,51,4.8,9.3,6,129,78,55,8.39,1.7479,86,Mumbai Indians
1,Delhi Capitals,Sunrisers Hyderabad,14.6,4,130,8.94,5.4,6,0,0,32,0.0,0.0,168,Sunrisers Hyderabad
2,Sunrisers Hyderabad,Delhi Capitals,15.6,3,153,9.84,4.4,7,169,16,26,3.64,0.3699,197,Sunrisers Hyderabad
1,Delhi Capitals,Punjab Kings,19.2,2,122,6.38,0.8,8,0,0,4,0.0,0.0,126,Delhi Capitals
2,Punjab Kings,Delhi Capitals,13.7,6,93,6.79,6.3,4,127,34,37,5.4,0.7953,126,Delhi Capitals
1,Sunrisers Hyderabad,Chennai Super Kings,12.9,9,61,4.76,7.1,1,0,0,42,0.0,0.0,82,Chennai Super Kings
2,Chennai Super Kings,Sunrisers Hyderabad,16.7,9,82,7.71,3.3,1,83,1,19,0.3,0.0389,101,Chennai Super Kings
